file_path,X1,Y1,C1,X2,Y2,C2,X3,Y3,C3,X4,Y4,C4,X5,Y5,C5,X6,Y6,C6,X7,Y7,C7,X8,Y8,C8,X9,Y9,C9,X10,Y10,C10,X11,Y11,C11,X12,Y12,C12,X13,Y13,C13,X14,Y14,C14,X15,Y15,C15,X16,Y16,C16,X17,Y17,C17,y_main,y_sub
../clean_data/TRAIN/downdog/00000372.jpg,0.6146860122680664,0.3660691380500793,0.7225708961486816,0.6121219396591187,0.3509864509105682,0.6434557437896729,0.6129948496818542,0.3509376645088196,0.7159744501113892,0.563880205154419,0.3286766111850738,0.5874240398406982,0.5627877712249756,0.3274661302566528,0.5724272131919861,0.5053563117980957,0.3722073435783386,0.7592864632606506,0.508034884929657,0.3715735077857971,0.7369324564933777,0.6347408294677734,0.2661109566688537,0.7730443477630615,0.6133087873458862,0.2680451273918152,0.7741710543632507,0.7036930322647095,0.1565385609865188,0.7141183018684387,0.6758919954299927,0.1728544235229492,0.5813326239585876,0.2607911825180053,0.601387619972229,0.8471481204032898,0.2660090327262878,0.6098966598510742,0.8646512627601624,0.5165871977806091,0.7039327025413513,0.8456953167915344,0.5150431394577026,0.7052084803581238,0.8876165747642517,0.6854500770568848,0.8830673098564148,0.797601044178009,0.6672930121421814,0.8645932674407959,0.6523851752281189,downdog,downdog
../clean_data/TRAIN/downdog/00000414.jpg,0.5346956849098206,0.7225140929222107,0.5645405650138855,0.529798686504364,0.733963668346405,0.405342161655426,0.5266502499580383,0.7325069308280945,0.3990326821804046,0.4983579516410827,0.7104130983352661,0.4675099551677704,0.4910440444946289,0.7066413164138794,0.5588773488998413,0.475703477859497,0.6679044961929321,0.5707396864891052,0.4779464900493622,0.6620930433273315,0.5572377443313599,0.5576796531677246,0.7324910163879395,0.5928978323936462,0.584221601486206,0.7384716868400574,0.673437774181366,0.6065000891685486,0.8227311968803406,0.4724739491939544,0.6461647748947144,0.8237773776054382,0.6981679797172546,0.2936193346977234,0.4830870628356933,0.8441910147666931,0.2972942292690277,0.4809640049934387,0.8090383410453796,0.4647688567638397,0.3802463710308075,0.7909664511680603,0.4715350866317749,0.3758098483085632,0.7388716340065002,0.5862794518470764,0.3111279606819153,0.5806208252906799,0.6280863881111145,0.2733562290668487,0.8925806283950806,downdog,downdog
../clean_data/TRAIN/downdog/00000158.jpg,0.5695199966430664,0.5291880369186401,0.6003909707069397,0.5724698305130005,0.5139014720916748,0.5170997977256775,0.5756016969680786,0.5153430104255676,0.5081159472465515,0.5479296445846558,0.4857977330684662,0.5794863700866699,0.5580281615257263,0.5000601410865784,0.5670029520988464,0.4910508394241333,0.4741371870040893,0.5518450736999512,0.4933601319789886,0.497905820608139,0.686985433101654,0.5937578082084656,0.4106210172176361,0.5386515259742737,0.5930901169776917,0.4220943450927734,0.5499549508094788,0.6774927377700806,0.3157330751419067,0.7295517325401306,0.6552724838256836,0.3510698080062866,0.4482499957084656,0.3326315879821777,0.6485851407051086,0.7084111571311951,0.3334054350852966,0.65031498670578,0.6664178371429443,0.5048294067382812,0.7726783156394958,0.7437809705734253,0.5029842853546143,0.7734143137931824,0.7082130908966064,0.6740667819976807,0.8707828521728516,0.6149132251739502,0.6659148931503296,0.8634026050567627,0.6278639435768127,downdog,downdog
../clean_data/TRAIN/downdog/00000164.jpg,0.6217660903930664,0.4941169023513794,0.67064368724823,0.6230836510658264,0.5083790421485901,0.5871260762214661,0.6255753636360168,0.5020397305488586,0.5046471357345581,0.5900716781616211,0.5341220498085022,0.5453799366950989,0.5936842560768127,0.5277283787727356,0.4789232313632965,0.5122957825660706,0.5261312127113342,0.7503842711448669,0.5386140942573547,0.503779947757721,0.6646904349327087,0.5833367109298706,0.5884466171264648,0.5834457278251648,0.6321384906768799,0.5812320709228516,0.4766523838043213,0.6257336139678955,0.6686062812805176,0.4986239671707153,0.6865423917770386,0.6655744314193726,0.8140210509300232,0.3175417184829712,0.3231486976146698,0.7412335276603699,0.3305797278881073,0.3118677735328674,0.7834633588790894,0.4838964343070984,0.259740799665451,0.5950119495391846,0.4940932691097259,0.2410791516304016,0.8775334358215332,0.6045551300048828,0.1876874268054962,0.5313258767127991,0.6319765448570251,0.1626860797405243,0.7567165493965149,downdog,downdog
../clean_data/TRAIN/downdog/00000170.jpg,0.6159058809280396,0.4249535202980041,0.5988042950630188,0.6181759834289551,0.4154178500175476,0.5415720343589783,0.6165663599967957,0.4108135104179382,0.4795511364936828,0.5954406261444092,0.3906895816326141,0.4634267389774322,0.5929098129272461,0.3930031657218933,0.2584867477416992,0.5603559017181396,0.3963137865066528,0.6021667718887329,0.5467754006385803,0.3973411917686462,0.643471896648407,0.640328586101532,0.3397223949432373,0.312420517206192,0.613481879234314,0.3509708046913147,0.5768330693244934,0.6967867612838745,0.2625181376934051,0.8086194396018982,0.6678789854049683,0.2717275023460388,0.5318493247032166,0.3572709262371063,0.5333625674247742,0.557746410369873,0.3518806099891662,0.5325367450714111,0.7526944875717163,0.5296822786331177,0.6298350691795349,0.7996169328689575,0.5334079265594482,0.6267424821853638,0.7548017501831055,0.6529277563095093,0.7214046716690063,0.6768435835838318,0.650493860244751,0.7161074876785278,0.7531082630157471,downdog,downdog
../clean_data/TRAIN/downdog/00000366.png,0.6199750900268555,0.4726147651672363,0.558698832988739,0.624456524848938,0.4581337869167328,0.4832026660442352,0.6232027411460876,0.4562059044837951,0.4762824177742004,0.5912702679634094,0.4361531436443329,0.5037261247634888,0.5964065790176392,0.4361134767532348,0.4786638915538788,0.5367904901504517,0.4398398399353027,0.6030876636505127,0.5328457355499268,0.454378217458725,0.6959042549133301,0.6299698352813721,0.3760726451873779,0.6500685811042786,0.6261126399040222,0.3851380944252014,0.6182963848114014,0.7240292429924011,0.3039066791534424,0.6352174878120422,0.7101547718048096,0.3241782188415527,0.5612303614616394,0.3570275008678436,0.6342313885688782,0.7420650720596313,0.3510499000549316,0.6365302801132202,0.7072864174842834,0.5352790355682373,0.7144021391868591,0.6757187247276306,0.5319035649299622,0.7163030505180359,0.598031759262085,0.7187501788139343,0.8179876208305359,0.8230586647987366,0.6814109683036804,0.7993878126144409,0.6319634914398193,downdog,downdog
../clean_data/TRAIN/downdog/00000206.jpg,0.6696083545684814,0.3561434149742126,0.5095174908638,0.6701656579971313,0.3372380137443542,0.4383303225040436,0.6718498468399048,0.339882493019104,0.5584578514099121,0.6360858678817749,0.3092920780181885,0.4437577128410339,0.6374579668045044,0.3144401013851166,0.573696494102478,0.5863173007965088,0.3324953615665436,0.7359374165534973,0.5807427167892456,0.3316310048103332,0.7099769115447998,0.7087583541870117,0.2734971940517425,0.5079255104064941,0.696704626083374,0.2676103413105011,0.6038068532943726,0.7763366103172302,0.1773636788129806,0.5202963352203369,0.7595466375350952,0.1910256147384643,0.5520654916763306,0.4024089276790619,0.5349471569061279,0.6820588111877441,0.4027678370475769,0.5312333106994629,0.6648420691490173,0.5670318603515625,0.6376080513000488,0.7938094735145569,0.573650062084198,0.6361871957778931,0.8454824686050415,0.7234892845153809,0.7441256046295166,0.711513876914978,0.7093336582183838,0.7298352718353271,0.6462620496749878,downdog,downdog
../clean_data/TRAIN/downdog/00000213.jpg,0.6060084104537964,0.4008947014808655,0.6518970131874084,0.5991308689117432,0.3911763429641723,0.5683997273445129,0.601161003112793,0.3911852538585663,0.6326139569282532,0.559501051902771,0.3767682015895843,0.5674929022789001,0.5622479915618896,0.3734877705574035,0.4497894048690796,0.5286504030227661,0.4072167873382568,0.6860182285308838,0.5227780342102051,0.3965681493282318,0.6279948353767395,0.6208938360214233,0.3190816938877105,0.6814703345298767,0.6053038835525513,0.3251985907554626,0.737609326839447,0.6826932430267334,0.2214421331882476,0.8459191918373108,0.6551973819732666,0.2289648056030273,0.5082237720489502,0.3508490025997162,0.5913497805595398,0.7771579623222351,0.3559373617172241,0.5939216017723083,0.772439181804657,0.5189063549041748,0.6872881650924683,0.7977917194366455,0.5224748849868774,0.6858102679252625,0.7728559374809265,0.6521575450897217,0.7604758143424988,0.6367964148521423,0.6443608999252319,0.7546602487564087,0.7796674966812134,downdog,downdog
../clean_data/TRAIN/downdog/00000165.jpg,0.756908118724823,0.4127214848995209,0.47615447640419,0.75640869140625,0.3949946165084839,0.4756814241409302,0.7530426383018494,0.3971177935600281,0.4855444431304931,0.7332965731620789,0.3852742612361908,0.5260481238365173,0.7238026857376099,0.3867471814155578,0.590146541595459,0.6962594389915466,0.4171414971351623,0.6776461005210876,0.674623429775238,0.4075339436531067,0.6139761209487915,0.7673512697219849,0.3397190570831299,0.5570904016494751,0.7304581999778748,0.3622513711452484,0.4074671268463135,0.7940701842308044,0.26393923163414,0.39999920129776,0.7715263366699219,0.2856168746948242,0.1538967490196228,0.50455242395401,0.5742486715316772,0.7945806980133057,0.5027643442153931,0.5737716555595398,0.7445191740989685,0.6691898107528687,0.6178473234176636,0.7523883581161499,0.6635808944702148,0.6115875244140625,0.7202793955802917,0.7519222497940063,0.7232532501220703,0.6977505683898926,0.7469102144241333,0.7246424555778503,0.6269436478614807,downdog,downdog
../clean_data/TRAIN/downdog/00000198.png,0.6373169422149658,0.5473553538322449,0.6114194989204407,0.6404117941856384,0.5600433349609375,0.5606403946876526,0.6391705870628357,0.5618062019348145,0.549822211265564,0.6123379468917847,0.5846242904663086,0.4680034816265106,0.6061654090881348,0.5859114527702332,0.399396151304245,0.5606822371482849,0.5746004581451416,0.6626777648925781,0.560433566570282,0.577204704284668,0.6274923086166382,0.6560149192810059,0.6181575655937195,0.7461254000663757,0.6724392771720886,0.6265387535095215,0.7079434990882874,0.7159973978996277,0.6778129935264587,0.5087524056434631,0.7487448453903198,0.6939849853515625,0.809738039970398,0.4167448282241821,0.4000775814056396,0.7912655472755432,0.4216705560684204,0.3936686217784881,0.7361310124397278,0.5833768844604492,0.2837703824043274,0.639173686504364,0.5898198485374451,0.2832282781600952,0.6394002437591553,0.7051979303359985,0.1884426325559616,0.7828649282455444,0.7187318205833435,0.1762692928314209,0.697039008140564,downdog,downdog
../clean_data/TRAIN/downdog/00000417.jpg,0.6970919966697693,0.5030378103256226,0.5668627619743347,0.6995199918746948,0.5183059573173523,0.584436297416687,0.6988102793693542,0.5197429656982422,0.5703344345092773,0.6634611487388611,0.5375977754592896,0.3834967613220215,0.659967303276062,0.5358414053916931,0.5454664826393127,0.5995820164680481,0.519011914730072,0.732274055480957,0.6024359464645386,0.5112968683242798,0.6633322834968567,0.7025262117385864,0.5843487977981567,0.6969085335731506,0.7205110788345337,0.5911890268325806,0.5425241589546204,0.7441297769546509,0.6818858981132507,0.6640021800994873,0.7789411544799805,0.6918892860412598,0.8024343848228455,0.3983736634254455,0.3480883240699768,0.7938615083694458,0.4004610776901245,0.3400737643241882,0.7749225497245789,0.5901848077774048,0.2302048057317733,0.6448202729225159,0.5971088409423828,0.2276793420314788,0.872059166431427,0.7341389656066895,0.1177898272871971,0.8149561882019043,0.7501329779624939,0.0967226475477218,0.6719801425933838,downdog,downdog
../clean_data/TRAIN/downdog/00000403.jpg,0.6682559847831726,0.5347269773483276,0.5338625907897949,0.6730400323867798,0.5226871371269226,0.6175966262817383,0.67330002784729,0.5245705842971802,0.6337800025939941,0.6501559019088745,0.4881701469421386,0.542829692363739,0.6540327072143555,0.4890854060649872,0.5654906034469604,0.5956109762191772,0.4924702048301697,0.4556300938129425,0.5881686210632324,0.4764502644538879,0.6509557962417603,0.654312014579773,0.3828514218330383,0.4562419056892395,0.6465260982513428,0.3921036422252655,0.6773756742477417,0.7080035209655762,0.285572350025177,0.620811402797699,0.6961840391159058,0.3025533258914947,0.3796486854553222,0.3581701517105102,0.6397039890289307,0.689008891582489,0.3549664914608001,0.6421477794647217,0.8403242826461792,0.535284698009491,0.7889442443847656,0.5910532474517822,0.5371814966201782,0.7935683727264404,0.7154857516288757,0.6732208132743835,0.9261745810508728,0.6496577262878418,0.672115683555603,0.9199728965759276,0.7341527342796326,downdog,downdog
